playerId,firstName,lastName,proTeam,defaultPosition,jersey,weight,height,age,dateOfBirth,birthPlace,debutYear,draftSelection
4243322,Jake,Haener,FA,QB,2,200,73,27,1999-03-10,"Danville, CA",,127
4367178,Dorian,Thompson-Robinson,FA,QB,14,203,74,26,1999-11-14,"Las Vegas, NV",,140
4372063,Ronnie,Bell,FA,WR,,192,72,26,2000-01-28,"Kansas City, MO",,253
4373632,Jaren,Hall,FA,QB,15,207,72,28,1998-03-24,"Spanish Fork, UT",,164
4426407,Trey,Palmer,FA,WR,10,190,73,25,2001-04-02,"Kentwood, LA",,191
4360175,Clayton,Tune,FA,QB,6,220,75,27,1999-03-23,"Carrollton, TX",,139
4360290,Brayden,Willis,FA,TE,9,240,76,26,1999-11-11,"Arlington, TX",,247
4250945,Colton,Dowell,FA,WR,,212,75,27,1999-04-19,"Lebanon, TN",,228
4372526,Deneric,Prince,FA,RB,,211,72,26,2000-04-11,"Manvel, TX",,
4689988,Jason,Brownlee,FA,WR,89,202,75,27,1999-01-30,"West Point, MS",,
4240750,Mohamed,Ibrahim,FA,RB,36,203,68,28,1998-09-08,"Baltimore, MD",,
4248909,Elijah,Dotson,FA,RB,41,202,69,27,1999-01-19,"Sacramento, CA",,
4367186,Chase,Cota,FA,WR,38,205,76,26,1999-11-09,"Medford, OR",,
4240069,Malik,Cunningham,FA,WR,15,190,73,27,1998-10-06,"Montgomery, AL",,
4241588,Elijah,Cooks,FA,WR,80,215,76,27,1998-10-13,"Atascadero, CA",,
4240350,Xazavian,Valladay,FA,RB,,198,72,28,1998-07-03,"Chicago, IL",,
4372070,Ben,VanSumeren,FA,RB,,250,74,26,2000-05-05,"Bay City, MI",,
4242558,Tucker,Fisk,FA,TE,42,285,76,27,1999-01-19,"Davis, CA",,
4244688,Nathan,Rourke,FA,QB,16,210,73,28,1998-05-24,"Oakville, ON",,
4361332,Shedrick,Jackson,FA,WR,4,198,73,26,1999-10-20,"Hoover, AL",,
4685016,Ellis,Merriweather,FA,RB,38,220,73,27,1999-04-07,"Alpharetta, GA",,
4259324,Travis,Vokolek,FA,TE,81,260,78,28,1998-06-04,"Springfield, MO",,
4249616,Owen,Wright,FA,RB,42,217,69,27,1999-02-28,"Bethesda, MD",,
4243004,Jordan,Mims,FA,RB,41,205,72,27,1999-06-16,"East Palo Alto, CA",,
4250969,Rodney,Williams,FA,TE,87,235,76,28,1998-04-08,"Memphis, TN",,
4363551,Dylan,Drummond,FA,WR,80,190,72,26,2000-01-17,"Cleveland, OH",,
4429033,Jermaine,Burton,FA,WR,81,204,72,25,2001-06-28,"Calabasas, CA",,80
4429001,Jase,McClellan,FA,RB,39,212,71,24,2002-06-25,"Aledo, TX",,186
4692022,Javon,Baker,FA,WR,,202,73,24,2002-02-18,"Atlanta, GA",,110
4426479,Cornelius,Johnson,FA,WR,86,208,75,25,2000-11-29,"Greenwich, CT",,253
4428532,Ainias,Smith,CAR,WR,80,176,69,25,2001-05-31,"Missouri City, TX",,152
4361112,Devin,Culp,FA,TE,82,237,76,26,2000-02-02,"Spokane, WA",,246
4427575,Jha'Quan,Jackson,FA,WR,39,188,69,26,2000-05-15,"Luling, LA",,182
4567095,Keilan,Robinson,FA,RB,,191,68,26,2000-02-16,"Washington, DC",,167
4567506,Tahj,Washington,FA,WR,,174,70,25,2001-05-16,"Marshall, TX",,241
4429262,Jaheim,Bell,FA,TE,82,241,74,25,2001-06-14,"Lake City, FL",,231
4361653,Devin,Leary,FA,QB,13,215,73,26,1999-09-10,"Sicklerville, NJ",,218
4367510,Dante,Miller,FA,RB,25,200,69,27,1999-05-14,"Rockingham, NC",,
4361604,Blake,Watson,FA,RB,32,195,69,26,1999-10-14,"Queens, NY",,
4373634,Dallin,Holker,FA,TE,85,241,75,26,2000-04-07,"Lehi, UT",,
4569156,Michael,Wiley,FA,RB,,209,72,24,2001-11-10,"Houston, TX",,
4362227,Bryce,Ford-Wheaton,FA,WR,88,220,75,26,2000-03-09,"Fuquay-Varina, NC",,
4428811,Xavier,Weaver,ARI,WR,89,185,72,25,2000-10-12,"Orlando, FL",,
4391845,Cody,Schrader,FA,RB,25,214,69,27,1999-09-08,"St. Louis, MO",,
4363554,Thomas,Odukoya,KC,TE,,253,78,29,1997-05-05,"Almere, ",,
5065495,Kaden,Davis,FA,WR,27,193,73,27,1998-09-25,"Ellsworth, KS",,
4567216,D.J.,Williams,FA,RB,30,225,72,26,1999-11-15,"Lake Placid, FL",,
4426893,Joshua,Cephus,FA,WR,18,193,74,25,2001-03-05,"Houston, TX",,
4372758,Kevin,Austin Jr.,FA,WR,81,200,74,26,2000-03-30,"Fort Lauderdale, FL",,
4429012,Kendall,Milton,FA,RB,36,230,73,24,2002-02-10,"Fresno, CA",,
4248425,Carlos,Washington Jr.,FA,RB,37,210,71,27,1998-12-26,"Clinton, MD",,
4700712,Cam,Grandy,FA,TE,,253,77,26,1999-11-19,"Benson, IL",,
4361100,Jack,Westover,WSH,RB,,252,75,27,1999-06-09,"Bellevue, WA",,
4379405,Jaylen,Johnson,FA,WR,39,194,74,26,2000-05-26,"Duluth, GA",,
4426364,Baylor,Cupp,FA,TE,83,243,78,26,2000-05-10,"Brock, TX",,
4698301,Jermaine,Jackson,FA,WR,80,170,67,26,2000-06-02,"Oakland, CA",,
4429121,Kalel,Mullings,FA,RB,31,226,74,23,2002-10-04,"West Roxbury, MA",,188
4693331,Cam,Miller,FA,QB,15,211,73,25,2001-06-18,"Solon, IA",,215
4431479,Ricky,White III,FA,WR,86,181,73,24,2002-02-06,"Marietta, GA",,238
4808830,Damien,Martinez,FA,RB,26,217,72,22,2004-01-31,"Lewisville, TX",,223
4887918,Junior,Bergen,FA,WR,30,184,69,23,2002-10-23,"Billings, MT",,252
4570242,Nick,Nash,FA,WR,19,195,75,27,1999-07-08,"Irvine, CA",,
4428116,Isaiah,Neyor,FA,WR,80,218,76,25,2001-06-07,"Fort Worth, TX",,
4431536,Donovan,Edwards,FA,RB,36,212,73,23,2003-02-25,"West Bloomfield, MI",,
4426535,Theo,Wease Jr.,FA,WR,82,210,74,25,2001-06-25,"Allen, TX",,
4573243,Chandler,Brayboy,FA,WR,15,199,73,25,2001-08-20,"Pembroke, NC",,
4605841,Nathan,Carter,FA,RB,,202,70,24,2002-05-22,"Rochester, NY",,
4877203,Gage,Larvadain,FA,WR,84,171,68,23,2003-01-03,"Donaldsonville, LA",,
4570296,Dalen,Cambre,FA,WR,83,192,72,25,2001-04-10,"Lafayette, LA",,
4613050,Quentin,Skinner,FA,WR,18,195,77,24,2001-12-24,"Claremore, OK",,
5178972,Jakobie,Keeney-James,FA,WR,23,195,73,25,2000-09-26,"Redlands, CA",,
4428396,Hayden,Rucci,FA,TE,,247,77,25,2001-01-27,"Lititz, PA",,
4430684,Treyton,Welch,FA,TE,82,240,76,25,2001-01-10,"Buffalo, MN",,
4876006,Zaire,Mitchell-Paden,FA,TE,,257,77,27,1999-08-20,"Rockville, MD",,
2977800,Alex,Erickson,FA,WR,82,195,72,33,1992-11-06,"Darlington, WI",2016,
3120303,Ross,Dwelley,FA,TE,,240,77,31,1995-01-26,"El Dorado Hills, CA",2018,
3918639,Gerald,Everett,FA,TE,14,245,75,32,1994-06-25,"Lithonia, GA",2017,44
4040980,Irv,Smith Jr.,FA,TE,83,242,74,28,1998-08-09,"New Orleans, LA",2019,50
3046704,Geoff,Swaim,FA,TE,84,260,76,32,1993-09-16,"Chico, CA",2015,246
2578533,Chris,Conley,FA,WR,18,205,75,33,1992-10-25,"Dallas, GA",2015,76
2576716,Jamison,Crowder,FA,WR,80,177,69,33,1993-06-17,"Monroe, NC",2015,105
3916564,Tyree,Jackson,FA,TE,80,249,79,28,1997-11-07,"Norton Shores, MI",2021,
3917960,Steven,Sims,FA,WR,80,190,70,29,1997-03-31,"Houston, TX",2019,
4411193,Deonte,Harty,FA,WR,3,170,66,28,1997-12-04,"Baltimore, MD",2019,
3912092,Donald,Parham Jr.,FA,TE,89,237,80,29,1997-08-16,"Lakeland, FL",2019,
4243160,Laviska,Shenault Jr.,FA,WR,15,227,73,27,1998-10-05,"Desoto, TX",2020,42
3914151,Josiah,Deguara,FA,TE,46,238,74,29,1997-02-14,"Folsom, CA",2020,94
4040774,Harrison,Bryant,FA,TE,46,242,77,28,1998-04-23,"Gray, GA",2020,115
4039043,Collin,Johnson,FA,WR,17,220,77,28,1997-09-23,"San Jose, CA",2020,165
3916204,James,Proche II,FA,WR,13,193,71,29,1996-09-21,"Dallas, TX",2020,201
4035426,Stephen,Sullivan,FA,TE,85,245,77,29,1996-11-28,"Donaldsonville, LA",2020,251
4035170,Marquez,Callaway,FA,WR,15,204,74,28,1998-03-27,"Warner Robins, GA",2020,
4046715,Trishton,Jackson,FA,WR,86,200,73,28,1998-03-09,"West Bloomfield, MI",2020,
3917849,Lawrence,Cager,FA,TE,89,220,77,29,1997-08-20,"Baltimore, MD",2020,
3910176,Kristian,Wilkerson,FA,WR,83,214,73,29,1997-01-10,"Memphis, TN",2020,
3919510,Alex,Bachman,FA,WR,5,190,72,30,1996-05-29,"Westlake Village, CA",2019,
3915821,Tony,Brown,FA,WR,12,195,73,29,1997-08-08,"La Mirada, CA",2020,
4043016,Dee,Eskridge,FA,WR,82,190,69,29,1997-03-23,"Bluffton, IN",,56
4036026,Dez,Fitzpatrick,FA,WR,87,208,74,28,1997-12-17,"Farmington Hills, MI",,109
4243830,Jaelon,Darden,FA,WR,1,175,68,27,1999-01-14,"Houston, TX",,129
4746079,Zach,Davidson,FA,TE,39,245,79,28,1998-07-15,"Webb City, MO",,168
4408854,Jody,Fortson,FA,TE,89,226,76,30,1995-12-07,"Buffalo, NY",2019,
3144991,Parker,Hesse,FA,TE,43,251,75,31,1995-05-26,"Waukon, IA",2019,
3923392,Mitchell,Wilcox,FA,TE,86,250,76,29,1996-11-07,"Tarpon Springs, FL",2020,
3916749,Giovanni,Ricci,FA,TE,88,240,75,29,1996-10-16,"Loveland, OH",2020,
4608362,Shane,Zylstra,FA,TE,80,245,75,29,1996-11-16,"Spicer, MN",,
3916587,Tyler,Mabry,FA,TE,43,247,75,29,1996-11-21,"Ypsilanti, MI",2020,
3126115,Cody,Thompson,FA,WR,83,205,74,30,1996-01-11,"Huron, OH",2019,
4426475,Tyrion,Davis-Price,FA,RB,44,211,72,25,2000-10-23,"Baton Rouge, LA",,93
4689546,Danny,Gray,FA,WR,82,200,72,27,1999-04-01,"Dallas, TX",,105
4362087,Keaontay,Ingram,FA,RB,30,220,72,26,1999-10-26,"Carthage, TX",,201
4360174,Michael,Woods II,FA,WR,,204,73,26,2000-03-19,"Magnolia, TX",,202
4249624,Nick,Muse,FA,TE,87,252,77,27,1998-11-25,"Belmont, NC",,227
4248822,Montrell,Washington,FA,WR,16,170,70,27,1999-03-16,"Canton, GA",,162
4027873,Samori,Toure,FA,WR,46,196,73,28,1998-03-24,"Portland, OR",,258
4360306,Justyn,Ross,FA,WR,8,210,76,26,1999-12-15,"Phenix City, AL",,
4036211,DJ,Turner,FA,WR,19,205,69,29,1997-01-18,"Glenarden, MD",,
4258248,Peyton,Hendershot,FA,TE,88,254,76,27,1999-04-23,"North Salem, IN",,
4036448,Jalen,Virgil,FA,WR,87,210,73,28,1998-07-13,"Lawrenceville, GA",,
4047422,Tanner,Conner,FA,TE,48,232,75,28,1998-03-20,"Kent, WA",,
4035776,Kendric,Pryor,FA,WR,19,189,71,28,1998-01-06,"Hazel Crest, IL",,
4274040,Troy,Hairston,FA,RB,36,245,71,27,1998-12-08,"Birmingham, MI",,
4035198,Brandon,Johnson,FA,WR,,195,74,28,1998-07-26,"Fort Lauderdale, FL",,
3886809,Andre,Baccellia,FA,WR,82,180,70,29,1997-01-07,"Thousand Oaks, CA",2020,
4879650,Grant,DuBose,FA,WR,16,201,74,25,2001-06-20,"Montgomery, AL",,256
4373266,Antoine,Green,FA,WR,18,199,74,26,1999-11-15,"Rockledge, FL",,219
4362019,A.T.,Perry,FA,WR,27,205,77,26,1999-10-26,"Lake Worth, FL",,195
4426426,Joseph,Ngata,FA,WR,86,215,75,25,2001-01-09,"Folsom, CA",,
4429006,Rakim,Jarrett,FA,WR,,192,72,25,2001-01-24,"Palmer Park, MD",,
4689334,Malik,Heath,FA,WR,86,213,74,26,2000-03-31,"Jackson, MS",,
4427278,Xavier,Gipson,FA,WR,88,189,69,25,2001-03-08,"Dallas, TX",,
4361778,Kearis,Jackson,FA,WR,5,196,71,26,1999-12-09,"Fort Valley, GA",,
4243319,Terrell,Bynum,FA,WR,35,188,72,28,1998-08-03,"Long Beach, CA",,
4360794,Henry,Pearson,FA,TE,44,249,74,26,1999-11-23,"Ho-Ho-Kus, NJ",,
4428796,Casey,Washington,FA,WR,88,200,72,25,2001-03-06,"Round Rock, TX",,187
4875912,Tejhaun,Palmer,FA,WR,80,210,74,26,2000-05-19,"Milwaukee, WI",,191
4384171,Tanner,McLachlan,FA,TE,,244,77,27,1999-03-15,"Lethbridge, AB",,194
4362489,John,Stephens Jr.,FA,TE,49,221,77,26,1999-09-23,"Logansport, LA",,
4426399,Ramel,Keyton,FA,WR,14,191,74,25,2000-09-14,"Marietta, GA",,
4589248,Tyreik,McAllister,FA,WR,32,185,70,28,1998-04-07,"Latta, SC",,
4362603,Brenden,Bates,FA,TE,82,255,77,26,1999-10-16,"Cincinnati, OH",,
4362617,Bryce,Oliver,FA,WR,,214,73,26,2000-05-19,"Fort Lauderdale, FL",,
4426990,Jalen,Moreno-Cropper,FA,WR,85,172,72,25,2001-05-03,"Parlier, CA",,
4431509,Kaden,Prather,FA,WR,89,204,75,24,2002-09-06,"Montgomery Village, MD",,240
-16034,Texans,D/ST,HOU,D/ST,,,,,,,,
-16007,Broncos,D/ST,DEN,D/ST,,,,,,,,
-16026,Seahawks,D/ST,SEA,D/ST,,,,,,,,
-16014,Rams,D/ST,LAR,D/ST,,,,,,,,
-16023,Steelers,D/ST,PIT,D/ST,,,,,,,,
-16033,Ravens,D/ST,BAL,D/ST,,,,,,,,
-16021,Eagles,D/ST,PHI,D/ST,,,,,,,,
-16008,Lions,D/ST,DET,D/ST,,,,,,,,
-16017,Patriots,D/ST,NE,D/ST,,,,,,,,
-16005,Browns,D/ST,CLE,D/ST,,,,,,,,
-16030,Jaguars,D/ST,JAX,D/ST,,,,,,,,
-16024,Chargers,D/ST,LAC,D/ST,,,,,,,,
-16012,Chiefs,D/ST,KC,D/ST,,,,,,,,
-16009,Packers,D/ST,GB,D/ST,,,,,,,,
-16027,Buccaneers,D/ST,TB,D/ST,,,,,,,,
-16016,Vikings,D/ST,MIN,D/ST,,,,,,,,
-16006,Cowboys,D/ST,DAL,D/ST,,,,,,,,
-16003,Bears,D/ST,CHI,D/ST,,,,,,,,
-16025,49ers,D/ST,SF,D/ST,,,,,,,,
-16010,Titans,D/ST,TEN,D/ST,,,,,,,,
-16002,Bills,D/ST,BUF,D/ST,,,,,,,,
-16020,Jets,D/ST,NYJ,D/ST,,,,,,,,
-16018,Saints,D/ST,NO,D/ST,,,,,,,,
-16019,Giants,D/ST,NYG,D/ST,,,,,,,,
-16011,Colts,D/ST,IND,D/ST,,,,,,,,
-16004,Bengals,D/ST,CIN,D/ST,,,,,,,,
-16013,Raiders,D/ST,LV,D/ST,,,,,,,,
-16001,Falcons,D/ST,ATL,D/ST,,,,,,,,
-16029,Panthers,D/ST,CAR,D/ST,,,,,,,,
-16028,Commanders,D/ST,WSH,D/ST,,,,,,,,
-16015,Dolphins,D/ST,MIA,D/ST,,,,,,,,
-16022,Cardinals,D/ST,ARI,D/ST,,,,,,,,
